date,domain,price,venue,length,dot_com,hyphen,numbers
2020-01-19,wordings.com,1032,Flippa,8,1,0,0
2020-05-17,switchboard.org,900,NameJet,11,0,0,0
2019-05-21,icestar.com,1201,DropCatch,7,1,0,0
2018-07-19,nvr.org,760,GoDaddy,3,0,0,0
2019-05-20,exdesign.com,650,GoDaddy,8,1,0,0
2019-02-03,kendell.com,1200,GoDaddy,7,1,0,0
2019-07-20,scaleforce.com,1001,GoDaddy,10,1,0,0
2018-06-19,28070.com,800,NameJet,5,1,0,1
2017-11-18,jyqz.com,961,NameJet,4,1,0,0
2020-04-21,kyo.net,650,NameJet,3,0,0,0
2018-02-22,prosaic.com,1100,NameJet,7,1,0,0
2019-06-03,188118.com,808,GoDaddy,6,1,0,1
2020-01-12,anunrefinedvegan.com,700,DropCatch,16,1,0,0
2019-06-25,212211.com,642,GoDaddy,6,1,0,1
2019-12-24,lad.io,1017,Park.io,3,0,0,0
2019-03-17,joodle.com,777,GoDaddy,6,1,0,0
2017-12-20,dspa.com,770,NameJet,4,1,0,0
2018-11-05,bamargera.com,787,NameJet,9,1,0,0
2018-03-07,app.xyz,651,Sedo,3,0,0,0
2019-10-23,venicemag.com,660,GoDaddy,9,1,0,0
2019-01-19,jscore.com,711,GoDaddy,6,1,0,0
2018-10-02,purehive.com,731,GoDaddy,8,1,0,0
2015-07-08,womenswimwear.com,640,GoDaddy,13,1,0,0
2019-12-05,parallaxe.com,651,DropCatch,9,1,0,0
2018-02-22,encipom.com,691,GoDaddy,7,1,0,0
2019-07-14,lahub.com,707,GoDaddy,5,1,0,0
2017-08-30,3dprintpro.com,776,GoDaddy,10,1,0,1
2018-05-14,joshcooper.com,711,DropCatch,10,1,0,0
2018-04-01,mediablog.com,815,NameJet,9,1,0,0
2018-09-07,stolen.net,731,NameJet,6,0,0,0
2020-03-08,52268.com,860,GoDaddy,5,1,0,1
2019-04-10,648444.com,1005,GoDaddy,6,1,0,1
2019-02-19,clever-find.com,850,DropCatch,11,1,1,0
2018-12-31,soundmoneymatters.com,810,GoDaddy,17,1,0,0
2018-12-27,urgup.com,968,NameJet,5,1,0,0
2018-11-24,worldofstock.com,1009,NameJet,12,1,0,0
2016-06-21,50652.com,620,NameJet,5,1,0,1
2019-04-24,bno.net,1025,GoDaddy,3,0,0,0
2019-03-25,htrades.com,710,GoDaddy,7,1,0,0
2018-03-08,ir3.com,1150,Sedo,3,1,0,1
2019-12-13,iezz.com,1028,Sedo,4,1,0,0
2018-10-31,howtogetridofacoldsore.com,650,GoDaddy,22,1,0,0
2019-08-06,17109.com,800,NameJet,5,1,0,1
2020-01-14,mgtb.com,620,NameJet,4,1,0,0
2019-03-06,smarteverything.com,630,GoDaddy,15,1,0,0
2017-06-19,latouche.com,729,NameJet,8,1,0,0
2018-08-07,cvcl.com,650,NameJet,4,1,0,0
2018-03-17,antirootkit.com,710,NameJet,11,1,0,0
2019-01-09,ccyb.com,802,GoDaddy,4,1,0,0
2017-07-14,79057.com,800,NameJet,5,1,0,1
2019-10-21,myunfinishedhome.com,785,GoDaddy,16,1,0,0
2019-08-26,44274.com,660,NameJet,5,1,0,1
2018-12-16,empreendedores.com,755,GoDaddy,14,1,0,0
2020-03-07,1616bbs.com,985,GoDaddy,7,1,0,1
2019-11-27,cascadecannabis.com,619,GoDaddy,15,1,0,0
2017-11-21,cuisinefactory.com,1200,BuyDomains,14,1,0,0
2019-06-23,48830.com,700,NameJet,5,1,0,1
2019-10-17,fra.bz,1000,Park.io,3,0,0,0
2017-10-02,pwtm.com,949,NameJet,4,1,0,0
2018-08-24,dynamiccooling.com,1144,BuyDomains,14,1,0,0
2019-11-05,violin.ai,671,Whois.ai,6,0,0,0
2017-11-27,wxrw.com,1002,NameJet,4,1,0,0
2018-08-29,diyorm.com,805,Flippa,6,1,0,0
2020-02-03,931444.com,682,GoDaddy,6,1,0,1
2018-08-16,glucose.org,785,NameJet,7,0,0,0
2019-06-06,zencentral.com,706,DropCatch,10,1,0,0
2019-07-07,benjaminsterling.com,761,GoDaddy,16,1,0,0
2017-07-19,hdyz.com,950,NameJet,4,1,0,0
2018-12-18,teeplanet.com,999,Flippa,9,1,0,0
2018-11-01,solutis.com,833,NameJet,7,1,0,0
2019-01-13,halogy.com,758,GoDaddy,6,1,0,0
2019-07-01,18106.com,800,NameJet,5,1,0,1
2018-07-06,sighed.com,825,Flippa,6,1,0,0
2020-04-09,80373.com,960,GoDaddy,5,1,0,1
2019-05-06,gemt.com,1116,NameJet,4,1,0,0
2018-03-26,stylify.com,825,DropCatch,7,1,0,0
2018-02-12,interviewprep.com,791,GoDaddy,13,1,0,0
2018-08-15,25848.com,621,NameJet,5,1,0,1
2017-06-13,healthpolicyinitiative.com,764,NameJet,22,1,0,0
2018-09-27,gwms.com,621,NameJet,4,1,0,0
2018-11-15,nicevideo.com,695,GoDaddy,9,1,0,0
2019-12-10,secretcamera.com,998,NameJet,12,1,0,0
2019-04-07,chelseahotel.com,767,NameJet,12,1,0,0
2017-12-27,cakeschool.com,1020,DropCatch,10,1,0,0
2017-11-21,dailycruises.com,670,GoDaddy,12,1,0,0
2019-01-17,redindian.com,660,GoDaddy,9,1,0,0
2019-06-21,76645.com,660,NameJet,5,1,0,1
2018-09-01,bitcoinday.com,905,DropCatch,10,1,0,0
2015-10-25,duorou.cc,900,Pheenix,6,0,0,0
2020-02-12,themecheck.org,960,DropCatch,10,0,0,0
2018-09-05,20507.com,800,NameJet,5,1,0,1
2019-03-21,ukuleleworld.com,971,GoDaddy,12,1,0,0
2020-01-07,heuristic.ai,710,Whois.ai,9,0,0,0
2019-09-14,sociablelabs.com,850,DropCatch,12,1,0,0
2017-07-19,68319.com,1122,NameJet,5,1,0,1
2019-05-06,slanguide.com,790,GoDaddy,9,1,0,0
2017-09-02,convergencetech.com,702,NameJet,15,1,0,0
2018-11-30,cbdresin.com,645,GoDaddy,8,1,0,0
2019-03-15,londonphotographers.org,800,DropCatch,19,0,0,0
2019-02-11,jmcm.com,1032,GoDaddy,4,1,0,0
2018-10-23,buyandgo.com,850,GoDaddy,8,1,0,0
2019-07-28,fs77.com,872,GoDaddy,4,1,0,1
2020-05-14,cbtu.net,1188,BuyDomains,4,0,0,0
2019-12-09,hg8819.com,948,GoDaddy,6,1,0,1
2019-05-07,555-1212.com,1009,NameJet,8,1,1,1
2019-04-19,360wxw.com,620,GoDaddy,6,1,0,1
2020-03-12,southerndesigns.com,727,NameJet,15,1,0,0
2019-10-04,thinkgreens.com,1088,BuyDomains,11,1,0,0
2018-06-15,visionmagazine.com,797,GoDaddy,14,1,0,0
2019-07-16,julis.com,972,DropCatch,5,1,0,0
2018-02-28,leave.io,1000,Park.io,5,0,0,0
2019-07-21,walletu.com,1075,GoDaddy,7,1,0,0
2018-07-17,innerguide.com,700,GoDaddy,10,1,0,0
2019-11-18,48871.com,730,NameJet,5,1,0,1
2020-04-13,pj818.com,650,DropCatch,5,1,0,1
2019-04-10,430444.com,660,GoDaddy,6,1,0,1
2017-12-28,eiv.net,649,NameJet,3,0,0,0
2018-12-04,duyidu.com,710,GoDaddy,6,1,0,0
2017-09-08,dvpp.com,1001,NameJet,4,1,0,0
2019-11-11,bitchslap.com,811,NameJet,9,1,0,0
2018-08-24,weddingplanners.co,995,GoDaddy,15,0,0,0
2020-01-20,portraitgallery.com,932,NameJet,15,1,0,0
2018-06-30,chooseyourbattles.com,1191,BuyDomains,17,1,0,0
2020-01-13,jc234.com,910,GoDaddy,5,1,0,1
2018-04-01,nkfg.com,1012,NameJet,4,1,0,0
2019-10-02,urlto.com,623,GoDaddy,5,1,0,0
2018-03-16,tadx.com,1110,NameJet,4,1,0,0
2017-06-14,slnb.com,1003,NameJet,4,1,0,0
2019-01-31,47838.com,760,NameJet,5,1,0,1
2018-02-07,audioclub.com,798,NameJet,9,1,0,0
2019-11-04,fukudome1.com,670,GoDaddy,9,1,0,1
2017-09-22,selecture.com,854,DropCatch,9,1,0,0
2018-04-11,63458.com,770,NameJet,5,1,0,1
2018-05-07,thevalleygazette.com,1025,GoDaddy,16,1,0,0
2019-03-12,opvo.com,760,GoDaddy,4,1,0,0
2020-02-28,privacytips.com,1050,Sedo,11,1,0,0
2019-09-29,dubaitowers.com,760,GoDaddy,11,1,0,0
2018-02-17,spare.net,830,DropCatch,5,0,0,0
2018-06-01,olep.com,711,NameJet,4,1,0,0
2017-10-22,permanentrecords.com,904,DropCatch,16,1,0,0
2018-12-17,cwyb.com,817,GoDaddy,4,1,0,0
2020-04-17,aw-el.com,625,NameJet,5,1,1,0
2019-02-22,sustainableisgood.com,1125,GoDaddy,17,1,0,0
2018-12-13,iceart.com,625,NameJet,6,1,0,0
2020-04-10,taxstaff.com,1050,BuyDomains,8,1,0,0
2018-10-26,fluxunit.com,1162,DropCatch,8,1,0,0
2019-10-26,professionalgenius.com,1088,BuyDomains,18,1,0,0
2017-07-11,vig.net,870,NameJet,3,0,0,0
2019-09-28,sighealth.com,638,GoDaddy,9,1,0,0
2020-02-14,scot.org,700,GoDaddy,4,0,0,0
2019-01-23,77465.com,630,NameJet,5,1,0,1
2019-08-08,prescriptioneyewear.com,648,NameJet,19,1,0,0
2017-06-12,knpy.com,1001,NameJet,4,1,0,0
2019-10-31,performancepatch.com,1188,BuyDomains,16,1,0,0
2018-08-24,59344.com,650,NameJet,5,1,0,1
2018-06-01,888426.com,1111,GoDaddy,6,1,0,1
2020-05-12,seleco.com,1061,DropCatch,6,1,0,0
2019-06-01,lifeisagift.com,1018,NameJet,11,1,0,0
2020-02-09,veteransatwork.com,1088,BuyDomains,14,1,0,0
2017-11-02,85237.com,1110,NameJet,5,1,0,1
2017-06-24,kjzt.com,990,NameJet,4,1,0,0
2018-07-23,56057.com,800,NameJet,5,1,0,1
2017-08-10,8j3.com,925,4.CN,3,1,0,1
2019-06-01,atsign.com,1200,NameJet,6,1,0,0
2018-12-27,41008.com,910,NameJet,5,1,0,1
2019-01-24,highrate.com,1090,GoDaddy,8,1,0,0
2019-06-22,pharmabio.fr,682,Sedo,9,0,0,0
2017-06-30,swik.net,660,GoDaddy,4,0,0,0
2018-05-16,cuax.com,939,NameJet,4,1,0,0
2017-09-30,aerts.com,827,DropCatch,5,1,0,0
2020-03-06,confraria.com,711,GoDaddy,9,1,0,0
2020-05-28,schaefferlaw.com,635,GoDaddy,12,1,0,0
2018-07-14,rpip.com,976,NameJet,4,1,0,0
2017-07-16,employmenthistorycheck.com,1052,GoDaddy,22,1,0,0
2017-09-07,pinnacleorthodontics.com,995,NamePull.com,20,1,0,0
2019-10-29,viaemail.com,860,GoDaddy,8,1,0,0
2018-01-15,ictparliament.org,716,DropCatch,13,0,0,0
2020-04-17,geapress.org,895,GoDaddy,8,0,0,0
2019-05-26,hontour.com,810,GoDaddy,7,1,0,0
2019-01-15,redirectly.com,709,GoDaddy,10,1,0,0
2019-10-08,49926.com,760,GoDaddy,5,1,0,1
2019-06-18,18072.com,800,NameJet,5,1,0,1
2019-03-16,pinnan.com,1026,GoDaddy,6,1,0,0
2017-12-22,cryptoevaluation.com,999,NameJet,16,1,0,0
2019-04-02,accent.ai,888,Whois.ai,6,0,0,0
2020-03-06,thefrugalvegan.com,1088,BuyDomains,14,1,0,0
2017-08-29,greatcampus.com,910,GoDaddy,11,1,0,0
2019-08-13,kontinental.com,964,GoDaddy,11,1,0,0
2019-04-03,64676.com,650,NameJet,5,1,0,1
2019-03-24,45225.com,670,NameJet,5,1,0,1
2015-09-01,gwiz.org,631,NameJet,4,0,0,0
2018-06-23,corporatesign.com,1200,BuyDomains,13,1,0,0
2019-05-05,30237.com,800,NameJet,5,1,0,1
2018-03-21,bigtool.com,921,NameJet,7,1,0,0
2019-01-21,magicblock.com,1000,DropCatch,10,1,0,0
2019-06-19,kounter.com,709,GoDaddy,7,1,0,0
2019-11-20,tileinstaller.com,710,GoDaddy,13,1,0,0
2019-05-12,meinhaus.com,928,DropCatch,8,1,0,0
2017-09-05,3z6.com,656,4.CN,3,1,0,1
2018-05-24,pathcare.com,898,NameJet,8,1,0,0
2017-07-24,beeme.com,909,GoDaddy,5,1,0,0
2020-05-09,amr-sandiego.com,1175,GoDaddy,12,1,1,0
2018-05-25,courtservice.com,845,GoDaddy,12,1,0,0
2017-06-17,holn.com,810,NameJet,4,1,0,0
2018-03-12,zrro.com,1026,GoDaddy,4,1,0,0
2019-06-19,18035.com,800,NameJet,5,1,0,1
2019-06-24,subsmovies.tv,1136,GoDaddy,10,0,0,0
2018-10-10,naturelodge.com,791,NameJet,11,1,0,0
2019-07-30,transplantecapilar.com,1015,GoDaddy,18,1,0,0
2017-11-30,tehmovies.com,1138,DropCatch,9,1,0,0
2018-10-26,rhjt.com,890,NameJet,4,1,0,0
2019-09-04,18050.com,930,NameJet,5,1,0,1
2018-04-03,27801.com,800,NameJet,5,1,0,1
2018-04-19,springrecipes.com,911,Flippa,13,1,0,0
2019-05-05,mapgo.com,1190,GoDaddy,5,1,0,0
2018-07-30,64458.com,620,NameJet,5,1,0,1
2018-02-04,joust.io,633,Park.io,5,0,0,0
2020-02-22,cv.to,676,Park.io,2,0,0,0
2018-02-19,shepherdbushiriministries.info,912,GoDaddy,25,0,0,0
2020-03-23,6scan.com,1035,GoDaddy,5,1,0,1
2017-09-02,fantasy.me,810,GoDaddy,7,0,0,0
2019-05-14,houstonhome.com,1180,GoDaddy,11,1,0,0
2020-03-26,cavaro.com,695,GoDaddy,6,1,0,0
2019-11-15,earnchain.com,955,DropCatch,9,1,0,0
2020-04-06,dietmate.com,1025,GoDaddy,8,1,0,0
2017-09-27,snapclips.com,1189,Fabulous,9,1,0,0
2020-03-22,drafttalent.com,1088,BuyDomains,11,1,0,0
2018-12-09,makefuture.com,940,GoDaddy,10,1,0,0
2020-05-15,volda.com,805,NameJet,5,1,0,0
2017-09-19,aircart.com,810,NameJet,7,1,0,0
2020-01-24,occurring.com,1001,NameJet,9,1,0,0
2020-03-27,tamio.com,910,GoDaddy,5,1,0,0
2020-04-09,27785.com,1093,4.CN,5,1,0,1
2018-05-24,10163.com,800,NameJet,5,1,0,1
2018-03-01,homedefibrillator.com,750,GoDaddy,17,1,0,0
2017-12-08,roostblog.com,913,NameJet,9,1,0,0
2019-08-21,44657.com,630,NameJet,5,1,0,1
2020-04-02,66pp.com,991,GoDaddy,4,1,0,1
2019-04-07,xspay.com,702,GoDaddy,5,1,0,0
2019-07-15,iworkplace.com,1200,GoDaddy,10,1,0,0
2018-05-30,melilips.com,810,GoDaddy,8,1,0,0
2017-12-01,respectus.com,626,GoDaddy,9,1,0,0
2017-07-13,wtdr.com,1006,NameJet,4,1,0,0
2018-03-02,chimpify.com,1004,DropCatch,8,1,0,0
2019-05-02,innovationcity.com,619,GoDaddy,14,1,0,0
2019-03-09,belix.com,1103,GoDaddy,5,1,0,0
2020-05-20,speedypc.com,650,DropCatch,8,1,0,0
2016-01-17,elitevip.com,1080,GoDaddy,8,1,0,0
2019-07-08,spinar.com,960,DropCatch,6,1,0,0
2018-06-22,chocolatero.com,661,DropCatch,11,1,0,0
2019-05-04,30180.com,800,NameJet,5,1,0,1
2020-05-19,3vj.com,850,NameJet,3,1,0,1
2020-01-22,realtytalk.com,885,GoDaddy,10,1,0,0
2019-12-30,80252.com,700,GoDaddy,5,1,0,1
2018-08-30,stickle.com,1043,NameJet,7,1,0,0
2019-10-07,hbsports.com,1125,GoDaddy,8,1,0,0
2020-03-28,dvdenfrancais.com,723,GoDaddy,13,1,0,0
2019-06-15,designinspirations.com,704,NameJet,18,1,0,0
2018-05-09,a.pizza,1000,Flippa,1,0,0,0
2018-07-08,buckheadrealestate.com,980,GoDaddy,18,1,0,0
2018-05-13,demigodthegame.com,901,NameJet,14,1,0,0
2019-10-16,morelight.com,650,GoDaddy,9,1,0,0
2020-05-10,convergx.com,700,NameJet,8,1,0,0
2018-10-08,urbanhotel.com,1080,GoDaddy,10,1,0,0
2019-03-24,islamicfinancing.com,622,GoDaddy,16,1,0,0
2019-08-13,darkheart.com,1125,GoDaddy,9,1,0,0
2017-10-29,ncjb.com,926,NameJet,4,1,0,0
2019-09-12,calvomotorsports.com,822,GoDaddy,16,1,0,0
2015-07-08,schoenenreus.com,1154,DropCatch,12,1,0,0
2018-05-02,mgpay.com,1140,GoDaddy,5,1,0,0
2018-10-01,powerunits.com,655,DropCatch,10,1,0,0
2019-01-19,ozbot.com,697,GoDaddy,5,1,0,0
2018-10-04,perfectglasses.com,707,GoDaddy,14,1,0,0
2020-05-12,45508.com,629,4.CN,5,1,0,1
2017-11-10,testepourvous.com,880,DropCatch,13,1,0,0
2018-08-16,57448.com,720,NameJet,5,1,0,1
2019-09-05,08556.com,800,NameJet,5,1,0,1
2018-06-01,hpba.com,799,NameJet,4,1,0,0
2020-03-24,shaani.com,750,Sedo,6,1,0,0
2018-07-30,90806.com,1200,NameJet,5,1,0,1
2017-11-19,60350.com,809,NameJet,5,1,0,1
2017-07-20,interiorworks.com,882,NameJet,13,1,0,0
2019-09-15,48851.com,800,NameJet,5,1,0,1
2019-05-17,desertvacations.com,1076,GoDaddy,15,1,0,0
2019-12-30,90093.com,700,GoDaddy,5,1,0,1
2018-10-14,galgos.com,1082,GoDaddy,6,1,0,0
2020-05-04,biclo.com,722,GoDaddy,5,1,0,0
2018-03-21,phorestaurant.biz,711,GoDaddy,13,0,0,0
2018-11-08,movie-vault.com,1126,GoDaddy,11,1,1,0
2019-11-22,58654.com,860,NameJet,5,1,0,1
2019-02-16,tekhub.com,865,GoDaddy,6,1,0,0
2020-04-30,vpno.com,800,Sedo,4,1,0,0
2019-08-15,estime.com,828,DropCatch,6,1,0,0
2020-05-19,carbontree.com,688,GoDaddy,10,1,0,0
2017-09-10,chouwa.com,760,NameJet,6,1,0,0
2019-07-09,buyer360.com,714,GoDaddy,8,1,0,1
2018-10-01,foodsfromspain.com,750,DropCatch,14,1,0,0
2020-05-09,moneysharp.com,997,GoDaddy,10,1,0,0
2018-03-16,45527.com,715,GoDaddy,5,1,0,1
2019-03-06,inuni.com,987,GoDaddy,5,1,0,0
2020-05-20,adney.com,660,GoDaddy,5,1,0,0
2018-11-14,maddingcrowd.com,888,Sedo,12,1,0,0
2019-01-08,ecoright.com,755,GoDaddy,8,1,0,0
2018-08-29,dnjn.com,671,NameJet,4,1,0,0
2019-03-06,32148.com,691,NameJet,5,1,0,1
2017-06-14,upr.net,640,NameJet,3,0,0,0
2018-12-08,59006.com,1000,NameJet,5,1,0,1
2018-06-19,regular.io,900,Park.io,7,0,0,0
2019-12-12,packageworks.com,1200,BuyDomains,12,1,0,0
2019-05-15,755955.com,1127,GoDaddy,6,1,0,1
2018-02-02,exchange.cc,1050,DropCatch,8,0,0,0
2017-11-11,ehd.net,621,NameJet,3,0,0,0
2017-07-28,cospace.com.au,900,Flippa,7,0,0,0
2017-12-07,iyet.com,742,NameJet,4,1,0,0
2020-02-22,businesstracker.com,843,GoDaddy,15,1,0,0
2018-09-18,robotplanet.com,880,NameJet,11,1,0,0
2019-09-02,btcdeal.com,654,DropCatch,7,1,0,0
2018-10-12,mangocapital.com,700,DropCatch,12,1,0,0
2018-10-09,dpnp.com,700,NameJet,4,1,0,0
2018-08-06,serenitysprings.com,920,GoDaddy,15,1,0,0
2019-08-05,heqizheng.com,810,DropCatch,9,1,0,0
2017-09-07,coinmention.com,1110,GoDaddy,11,1,0,0
2019-01-23,juanke.com,706,GoDaddy,6,1,0,0
2017-11-19,fyyz.com,971,NameJet,4,1,0,0
2019-05-03,68044.com,850,NameJet,5,1,0,1
2019-02-25,tv-trader.me,990,GoDaddy,9,0,1,0
2018-06-29,wyxy.com,815,Flippa,4,1,0,0
2017-09-16,clientology.com,770,NameJet,11,1,0,0
2020-03-17,alcoholrehabcenter.com,785,GoDaddy,18,1,0,0
2020-04-15,kzbs.com,1050,GoDaddy,4,1,0,0
2018-05-16,42142.com,661,NameJet,5,1,0,1
2018-03-19,htmlform.com,1010,Dynadot,8,1,0,0
2019-06-16,goldenservices.com,877,GoDaddy,14,1,0,0
2018-08-17,basehits.com,1000,Sedo,8,1,0,0
2018-07-02,brnh.com,658,NameJet,4,1,0,0
2018-12-01,plexiglaszuschnitte.de,1132,Sedo,19,0,0,0
2020-03-26,emailmentor.com,1088,BuyDomains,11,1,0,0
2018-04-01,rwyg.com,999,NameJet,4,1,0,0
2020-02-22,gfcloud.com,1088,DropCatch,7,1,0,0
2018-04-22,00949.com,960,NameJet,5,1,0,1
2018-12-08,30163.com,800,NameJet,5,1,0,1
2019-08-27,sagonet.com,787,GoDaddy,7,1,0,0
2019-08-05,promotel.com,862,DropCatch,8,1,0,0
2019-06-25,85069.com,800,NameJet,5,1,0,1
2019-10-15,lasaga.com,807,DropCatch,6,1,0,0
2018-04-25,contur.com,1150,DropCatch,6,1,0,0
2019-02-09,valuecash.com,649,GoDaddy,9,1,0,0
2018-09-28,eyesin.com,710,GoDaddy,6,1,0,0
2015-09-01,discman.com,760,GoDaddy,7,1,0,0
2018-06-22,cryptocurrencytracker.com,685,GoDaddy,21,1,0,0
2017-09-11,ubuntux.org,935,NameJet,7,0,0,0
2020-01-06,newsdeck.com,910,DropCatch,8,1,0,0
2018-07-04,meoww.com,908,DropCatch,5,1,0,0
2017-08-26,wpschool.com,673,GoDaddy,8,1,0,0
2019-07-18,62080.com,880,NameJet,5,1,0,1
2018-07-16,55054.com,780,NameJet,5,1,0,1
2018-06-27,dmotors.com,660,GoDaddy,7,1,0,0
2017-06-22,bobaolon.com,901,DropCatch,8,1,0,0
2020-05-23,lab8.com,711,GoDaddy,4,1,0,1
2019-07-11,erplus.com,850,DropCatch,6,1,0,0
2017-10-24,capitalfreedom.com,825,GoDaddy,14,1,0,0
2019-10-03,oasissys.com,1188,BuyDomains,8,1,0,0
2019-04-07,edgewaterrealestate.com,1000,NameJet,19,1,0,0
2019-02-23,nextsmart.com,645,GoDaddy,9,1,0,0
2017-09-15,rxmt.com,948,NameJet,4,1,0,0
2017-11-16,19083.com,800,NameJet,5,1,0,1
2019-06-26,vegannutrition.com,1076,GoDaddy,14,1,0,0
2018-04-09,mediaspec.com,665,NameJet,9,1,0,0
2018-06-23,sailingshop.com,765,NameJet,11,1,0,0
2018-11-29,eetz.com,770,GoDaddy,4,1,0,0
2020-05-20,xn--cl1azv.com,899,Dynadot,10,1,1,1
2020-03-08,testyfesty.com,706,GoDaddy,10,1,0,0
2018-05-15,saglik.org,1005,GoDaddy,6,0,0,0
2018-09-12,596868.com,707,GoDaddy,6,1,0,1
2018-07-18,organization.net,917,NameJet,12,0,0,0
2020-04-08,webreg.com,800,GoDaddy,6,1,0,0
2019-08-14,libracoin.net,850,GoDaddy,9,0,0,0
2019-05-03,buydebts.com,770,NameJet,8,1,0,0
2017-09-22,upwallet.com,653,GoDaddy,8,1,0,0
2020-03-25,gsdca-wda.org,954,GoDaddy,9,0,1,0
2020-04-22,piecorps.com,1000,GoDaddy,8,1,0,0
2020-04-09,makersquare.com,910,GoDaddy,11,1,0,0
2018-01-21,41343.com,837,DropCatch,5,1,0,1
2018-11-02,48228.com,621,NameJet,5,1,0,1
2018-11-03,faslondon.com,910,GoDaddy,9,1,0,0
2018-02-17,travelbucketlist.com,910,GoDaddy,16,1,0,0
2019-05-18,athriftymrs.com,665,GoDaddy,11,1,0,0
2019-08-18,30137.com,800,NameJet,5,1,0,1
2018-10-14,cascina.com,755,GoDaddy,7,1,0,0
2018-08-06,brightfactory.com,666,GoDaddy,13,1,0,0
2018-05-04,rekenwonder.com,1052,DropCatch,11,1,0,0
2018-04-06,24919.com,680,NameJet,5,1,0,1
2020-04-29,thedailyitemoflynn.com,1060,NameJet,18,1,0,0
2017-06-18,ymgh.com,1020,NameJet,4,1,0,0
2017-12-29,investmentpros.com,736,NameJet,14,1,0,0
2018-05-01,zoo.biz,864,GoDaddy,3,0,0,0
2018-02-07,singl.es,970,Sedo,5,0,0,0
2018-06-04,41231.com,621,NameJet,5,1,0,1
2018-06-19,wiyu.com,850,NameJet,4,1,0,0
2018-02-22,foldingcart.com,830,GoDaddy,11,1,0,0
2019-06-03,homecomings.com,870,DropCatch,11,1,0,0
2018-08-31,longhauler.com,700,GoDaddy,10,1,0,0
2019-06-17,owfs.org,701,GoDaddy,4,0,0,0
2020-01-13,xxxkingtube.com,1100,GoDaddy,11,1,0,0
2018-06-03,shoptimize.com,1009,NameJet,10,1,0,0
2018-11-25,pecking.com,799,NameJet,7,1,0,0
2017-12-23,oer.net,660,NameJet,3,0,0,0
2017-08-31,pmcl.com,1005,NameJet,4,1,0,0
2017-10-28,taylord.com,698,GoDaddy,7,1,0,0
2020-05-12,46608.com,643,4.CN,5,1,0,1
2019-02-24,itoutsourcingservices.com,650,GoDaddy,21,1,0,0
2019-12-24,hanahana.com,698,GoDaddy,8,1,0,0
2017-11-08,coinreach.com,915,GoDaddy,9,1,0,0
2019-12-11,zayconfoods.com,715,GoDaddy,11,1,0,0
2018-02-01,creddy.com,650,DropCatch,6,1,0,0
2018-05-01,dnsn.com,966,Sedo,4,1,0,0
2017-10-09,22573.com,1145,GoDaddy,5,1,0,1
2018-03-30,blogpro.com,699,NameJet,7,1,0,0
2018-05-19,22747.com,721,NameJet,5,1,0,1
2019-05-18,savorful.com,1144,BuyDomains,8,1,0,0
2018-12-27,manhattanbar.com,695,GoDaddy,12,1,0,0
2017-12-21,wwnz.com,1000,NameJet,4,1,0,0
2018-11-30,coloradoschoolgrades.com,736,GoDaddy,20,1,0,0
2017-10-13,vipor.com,694,NameJet,5,1,0,0
2019-09-10,finehair.com,1065,GoDaddy,8,1,0,0
2017-08-13,17244.com,770,NameJet,5,1,0,1
2017-07-04,jewel.org,888,Sedo,5,0,0,0
2017-09-10,lbsj.com,1101,DropCatch,4,1,0,0
2018-08-20,metals.org,670,NameJet,6,0,0,0
2019-05-19,buyeragents.com,1125,GoDaddy,11,1,0,0
2018-01-25,yapbank.com,619,Sedo,7,1,0,0
2019-03-15,bridgecredit.com,755,DropCatch,12,1,0,0
2017-11-27,visioncloud.com,715,NameJet,11,1,0,0
2018-08-03,89013.com,800,NameJet,5,1,0,1
2019-05-17,urbanwired.com,890,GoDaddy,10,1,0,0
2019-06-23,wftrader.com,859,GoDaddy,8,1,0,0
2017-07-25,61332.com,1161,NameJet,5,1,0,1
2017-09-29,6vns.com,797,GoDaddy,4,1,0,1
2019-11-23,uniuc.com,1101,GoDaddy,5,1,0,0
2019-07-27,alwayson-network.com,1005,NameJet,16,1,1,0
2017-12-25,edrak.com,1200,NameJet,5,1,0,0
2020-02-15,st-jovite.com,882,GoDaddy,9,1,1,0
2019-11-24,racingfun.com,779,NameJet,9,1,0,0
2019-10-10,rdgc.com,710,NameJet,4,1,0,0
2018-08-04,jetyou.com,1040,Sedo,6,1,0,0
2018-09-11,protectiveclothing.com,898,NameJet,18,1,0,0
2017-12-10,logiccoin.com,1005,GoDaddy,9,1,0,0
2017-10-19,smartcoat.com,1172,NameJet,9,1,0,0
2017-06-18,aut.org,1004,NameJet,3,0,0,0
2018-12-22,dilk.com,950,NameJet,4,1,0,0
2018-07-27,officefacts.com,1100,BuyDomains,11,1,0,0
2018-03-28,suiyong.com,1100,DropCatch,7,1,0,0
2018-03-30,satri.com,621,NameJet,5,1,0,0
2019-04-03,junkyard.org,787,NameJet,8,0,0,0
2019-04-02,alvolo.com,1107,GoDaddy,6,1,0,0
2018-11-01,excavationinc.com,1191,BuyDomains,13,1,0,0
2018-09-11,icomms.com,707,GoDaddy,6,1,0,0
2018-12-23,rfts.com,626,NameJet,4,1,0,0
2019-09-04,setox.org,644,GoDaddy,5,0,0,0
2018-09-27,prepaidmobiles.com,787,GoDaddy,14,1,0,0
2019-06-24,roundview.com,952,DropCatch,9,1,0,0
