date,domain,price,venue,length,dot_com,hyphen,numbers
2019-07-03,we.de,33863,Sedo,2,0,0,0
2019-07-03,3486.com,19250,GoDaddy,4,1,0,1
2019-07-03,accountancy.com,12322,Flippa,11,1,0,0
2019-07-03,killsometime.com,8000,Flippa,12,1,0,0
2019-07-03,lifts.co.uk,6295,Sedo,5,0,0,0
2019-07-03,artbrut.org,5644,Sedo,7,0,0,0
2019-07-04,reviewme.com,61500,GoDaddy,8,1,0,0
2019-07-04,singleboersen.de,22566,Sedo,13,0,0,0
2019-07-04,83339.com,7050,GoDaddy,5,1,0,1
2019-07-05,12899.com,12259,GoDaddy,5,1,0,1
2019-07-05,extropia.com,7099,NameJet,8,1,0,0
2019-07-05,justspeak.com,7000,Sedo,9,1,0,0
2019-07-05,722365.com,6900,GoDaddy,6,1,0,1
2019-07-05,recoverycenter.com,6188,GoDaddy,14,1,0,0
2019-07-06,cerebrum.com,23000,Dynadot,8,1,0,0
2019-07-06,emarketingandcommerce.com,9600,GoDaddy,21,1,0,0
2019-07-06,casino-bonus.de,7298,Sedo,12,0,1,0
2019-07-06,waterland.com,6733,NameJet,9,1,0,0
2019-07-06,xn--vcsx75g.com,5900,Dynadot,11,1,1,1
2019-07-07,greenbet.com,5038,GoDaddy,8,1,0,0
2019-07-06,physiciansassistant.com,5101,NameJet,19,1,0,0
2019-07-08,ag75.com,6600,GoDaddy,4,1,0,1
2019-07-08,prodental.com,6055,NameJet,9,1,0,0
2019-07-08,ag45.com,5800,GoDaddy,4,1,0,1
2019-07-08,ebee.com,5100,DropCatch,4,1,0,0
2019-07-09,bettingodds.com,487867,Sedo,11,1,0,0
2019-07-09,pc.org,20500,Sedo,2,0,0,0
2019-07-09,golf.ai,11125,Whois.ai,4,0,0,0
2019-07-09,ocean.ai,10121,Whois.ai,5,0,0,0
2019-07-09,bionicrepair.com,9850,Sedo,12,1,0,0
2019-07-09,norse-corp.com,8600,DropCatch,10,1,1,0
2019-07-09,9mile.com,5500,Sedo,5,1,0,1
2019-07-10,viajes.es,164746,Sedo,6,0,0,0
2019-07-10,724.de,10000,Sedo,3,0,0,1
2019-07-10,724.co.uk,10000,Sedo,3,0,0,1
2019-07-10,mysleepbot.com,8000,GoDaddy,10,1,0,0
2019-07-10,4dm.com,7000,Sedo,3,1,0,1
2019-07-11,peaceful.com,30000,Sedo,8,1,0,0
2019-07-11,education-world.com,20022,GoDaddy,15,1,1,0
2019-07-11,voltix.com,11276,Sedo,6,1,0,0
2019-07-11,cbdcookies.com,5600,GoDaddy,10,1,0,0
2019-07-11,gophp5.org,5100,GoDaddy,6,0,0,1
2019-07-12,w67.com,13300,GoDaddy,3,1,0,1
2019-07-12,w57.com,13300,GoDaddy,3,1,0,1
2019-07-12,myalternatives.com,11250,Sedo,14,1,0,0
2019-07-12,bodyhacker.com,9600,GoDaddy,10,1,0,0
2019-07-12,socialquant.net,5225,GoDaddy,11,0,0,0
2019-07-12,webhostingreviewslist.com,5049,GoDaddy,21,1,0,0
2019-07-13,vegastourism.com,20250,GoDaddy,12,1,0,0
2019-07-13,263263.com,8600,GoDaddy,6,1,0,1
2019-07-13,beautyall.com,8500,Sedo,9,1,0,0
2019-07-13,revol.com,6900,GoDaddy,5,1,0,0
2019-07-13,cw.co.uk,6412,Sedo,2,0,0,0
2019-07-13,hempcenter.com,6400,GoDaddy,10,1,0,0
2019-07-14,roomorama.com,9000,NameJet,9,1,0,0
2019-07-14,tusuu.com,6100,GoDaddy,5,1,0,0
2019-07-15,v79.com,9334,GoDaddy,3,1,0,1
2019-07-15,thebell.com,7655,NameJet,7,1,0,0
2019-07-27,271.cc,12499,DropCatch,3,0,0,1
2019-07-27,703.cc,7149,DropCatch,3,0,0,1
2019-07-27,bizzkit.com,6680,Sedo,7,1,0,0
2019-07-27,beefinfo.org,6223,GoDaddy,8,0,0,0
2019-07-27,bigbud.com,5211,NameJet,6,1,0,0
2019-07-27,vegankitchen.com,5200,GoDaddy,12,1,0,0
2019-07-28,psychiatric.com,10849,GoDaddy,11,1,0,0
2019-07-28,kush.io,8150,Park.io,4,0,0,0
2019-07-28,kodit.com,6805,NameJet,5,1,0,0
2019-07-28,corneliastreetcafe.com,6100,GoDaddy,18,1,0,0
2019-07-28,exerciseballs.com,5212,DropCatch,13,1,0,0
2019-07-26,lgv.com,35000,Sedo,3,1,0,0
2019-07-26,esolar.com,20750,GoDaddy,6,1,0,0
2019-07-29,364.cc,8894,DropCatch,3,0,0,1
2019-07-29,kerrville.com,5700,GoDaddy,9,1,0,0
2019-07-29,artbabble.org,5655,GoDaddy,9,0,0,0
2019-07-29,lvl.io,5000,Fliperr.com,3,0,0,0
2019-07-30,aa88.com,29600,GoDaddy,4,1,0,1
2019-07-30,jru.com,23100,NameJet,3,1,0,0
2019-07-30,aa99.com,14500,GoDaddy,4,1,0,1
2019-07-30,kpmg-institutes.com,8601,GoDaddy,15,1,1,0
2019-07-30,ourlife.org,5126,Sedo,7,0,0,0
2019-07-31,rx.com,1000000,Sedo,2,1,0,0
2019-07-31,raumfabrik.com,11154,Sedo,10,1,0,0
2019-07-31,unik.com,10750,DropCatch,4,1,0,0
2019-07-31,gameh5.us,10027,GoDaddy,6,0,0,1
2019-07-31,souke.com,8100,GoDaddy,5,1,0,0
2019-07-31,shophemp.com,6300,GoDaddy,8,1,0,0
2019-08-01,7f.com,68000,Sedo,2,1,0,1
2019-08-01,legalpartners.com,11500,GoDaddy,13,1,0,0
2019-08-02,cantonfair.com,14500,NameJet,10,1,0,0
2019-08-02,apatments.com,7500,NameJet,9,1,0,0
2019-08-02,healthystore.com,7101,GoDaddy,12,1,0,0
2019-07-17,preventcancer.com,15250,GoDaddy,13,1,0,0
2019-07-17,wefox.jp,10653,Sedo,5,0,0,0
2019-07-17,98f.com,7023,GoDaddy,3,1,0,1
2019-07-17,fitnesswater.com,5150,GoDaddy,12,1,0,0
2019-08-03,yishuo.com,6105,GoDaddy,6,1,0,0
2019-08-03,audiomedia.com,5450,GoDaddy,10,1,0,0
2019-08-03,spinlabs.com,5000,Sedo,8,1,0,0
2019-07-16,simplist.com,30000,Sedo,8,1,0,0
2019-07-16,867777.com,15850,GoDaddy,6,1,0,1
2019-07-16,bradleymanning.org,13573,GoDaddy,14,0,0,0
2019-07-16,cholo.com,7705,DropCatch,5,1,0,0
2019-07-16,86300.com,5400,GoDaddy,5,1,0,1
2019-07-16,jugular.com,5105,GoDaddy,7,1,0,0
2019-07-19,mondia.com,30000,Sedo,6,1,0,0
2019-07-19,dr.net,21100,NameJet,2,0,0,0
2019-07-19,vns88.com,16150,GoDaddy,5,1,0,1
2019-07-19,vns77.com,7921,GoDaddy,5,1,0,1
2019-07-19,accountancy.uk,5548,Sedo,11,0,0,0
2019-07-20,7350.com,29277,GoDaddy,4,1,0,1
2019-07-20,clickstream.com,20600,GoDaddy,11,1,0,0
2019-07-20,definitely.com,19500,Sedo,10,1,0,0
2019-07-20,80022.com,11672,GoDaddy,5,1,0,1
2019-07-20,1088.net,8908,GoDaddy,4,0,0,1
2019-07-21,beings.com,16302,NameJet,6,1,0,0
2019-07-21,qp87.com,11500,GoDaddy,4,1,0,1
2019-07-21,topchef.com,8138,DropCatch,7,1,0,0
2019-07-20,drgroup.com,6400,GoDaddy,7,1,0,0
2019-07-20,bhoomi.com,5102,NameJet,6,1,0,0
2019-07-23,4dmedical.com,17500,Sedo,9,1,0,1
2019-07-23,f98.com,14000,GoDaddy,3,1,0,1
2019-07-23,esfera.com,6500,GoDaddy,6,1,0,0
2019-07-23,bitnode.com,5000,GoDaddy,7,1,0,0
2019-07-22,87666.com,7050,DropCatch,5,1,0,1
2019-07-24,psychic.co.uk,9938,Sedo,7,0,0,0
2019-07-24,99a.com,9405,GoDaddy,3,1,0,1
2019-07-24,s95.com,8700,NameJet,3,1,0,1
2019-07-24,fitbug.com,7755,GoDaddy,6,1,0,0
2019-07-24,brwaz.com,7000,Sedo,5,1,0,0
2019-08-04,tgame.com,9001,NameJet,5,1,0,0
2019-08-04,moldinspectors.com,7100,GoDaddy,14,1,0,0
2019-08-04,dailyexpress.com,6100,GoDaddy,12,1,0,0
2019-08-04,nexoos.com,5970,DropCatch,6,1,0,0
2019-08-04,ztex.com,5410,NameJet,4,1,0,0
2019-07-25,loansmart.com,7150,NameJet,9,1,0,0
2019-07-25,rethinkrecycling.com,6223,GoDaddy,16,1,0,0
2019-07-25,chateaublanc.com,6050,DropCatch,12,1,0,0
2019-07-25,application.org,6020,Dynadot,11,0,0,0
2019-07-25,tibit.com,5550,DropCatch,5,1,0,0
2019-08-05,livewell.com,53100,GoDaddy,8,1,0,0
2019-08-05,scroller.com,8766,NameJet,8,1,0,0
2019-08-05,xn--dpvo46e.com,8150,DropCatch,11,1,1,1
2019-08-06,birthdaydiamond.com,8600,NamePull.com,15,1,0,0
2019-08-06,getintogolf.org,7450,GoDaddy,11,0,0,0
2019-08-06,ocean.ai,6011,Whois.ai,5,0,0,0
2019-08-07,eppie.com,8500,GoDaddy,5,1,0,0
2019-08-07,ardy.com,6900,GoDaddy,4,1,0,0
2019-08-07,franglaiskitchen.com,5300,GoDaddy,16,1,0,0
2019-08-08,azurgroup.com,10000,Sedo,9,1,0,0
2019-08-08,zeusx.com,5000,Sedo,5,1,0,0
2019-08-09,seedmagazine.com,99501,GoDaddy,12,1,0,0
2019-08-09,ininx.com,5300,GoDaddy,5,1,0,0
2019-08-10,freshandeasy.com,6188,BuyDomains,12,1,0,0
2019-08-12,sweetpeaskitchen.com,20250,GoDaddy,16,1,0,0
2019-08-12,techacademy.com,6755,NameJet,11,1,0,0
2019-08-11,hazels.com,25600,GoDaddy,6,1,0,0
2019-08-11,bizapps.com,18250,GoDaddy,7,1,0,0
2019-08-11,recharger.com,7602,GoDaddy,9,1,0,0
2019-08-11,cholesterol-and-health.com,5700,GoDaddy,22,1,1,0
2019-08-11,alvarosizavieira.com,5250,GoDaddy,16,1,0,0
2019-08-13,hul.com,34500,GoDaddy,3,1,0,0
2019-08-13,jbt.com,20500,Sedo,3,1,0,0
2019-08-13,aapainmanage.org,16150,GoDaddy,12,0,0,0
2019-08-13,479.cc,10050,DropCatch,3,0,0,1
2019-08-13,visitorguide.com,7809,GoDaddy,12,1,0,0
2019-08-14,bopo.com,10100,NameJet,4,1,0,0
2019-08-14,lingu.com,9000,Sedo,5,1,0,0
2019-08-14,sarp.com,6302,GoDaddy,4,1,0,0
2019-08-14,motherisk.org,6050,DropCatch,9,0,0,0
2019-08-13,lawpal.com,7325,GoDaddy,6,1,0,0
2019-08-13,guardyourhealth.com,5500,GoDaddy,15,1,0,0
2019-08-15,yeshi.com,15077,GoDaddy,5,1,0,0
2019-08-15,changetheequation.org,9077,GoDaddy,17,0,0,0
2019-08-15,firewallguide.com,7877,GoDaddy,13,1,0,0
2019-08-15,freshapparel.com,5250,GoDaddy,12,1,0,0
2019-08-16,big.uk,5258,Sedo,3,0,0,0
2019-08-16,spacecraftforall.com,5049,GoDaddy,16,1,0,0
2019-08-17,digitalbrain.com,28309,Sedo,12,1,0,0
2019-08-17,hellopay.com,14802,DropCatch,8,1,0,0
2019-08-17,js123.com,12502,DropCatch,5,1,0,1
2019-08-17,roce.com,7250,NameJet,4,1,0,0
2019-08-17,inshore.com,5020,NameJet,7,1,0,0
2019-08-19,s777.com,12906,GoDaddy,4,1,0,1
2019-08-20,businessattorney.com,7877,GoDaddy,16,1,0,0
2019-08-20,tyc999.com,6701,GoDaddy,6,1,0,1
2019-08-21,b38.com,6989,GoDaddy,3,1,0,1
2019-08-21,playsport.co.uk,5468,Sedo,9,0,0,0
2019-08-22,homee.com,40000,Sedo,5,1,0,0
2019-08-22,fup.com,20455,NameJet,3,1,0,0
2019-08-22,cp567.com,14589,GoDaddy,5,1,0,1
2019-08-22,runsonripple.com,10000,Sedo,12,1,0,0
2019-08-22,makeup.ch,8316,Sedo,6,0,0,0
2019-08-24,acetech.com,83637,Sedo,7,1,0,0
2019-08-24,accessibility.com,52200,GoDaddy,13,1,0,0
2019-08-24,66776.com,9701,GoDaddy,5,1,0,1
2019-08-24,dondusang.net,8120,NameJet,9,0,0,0
2019-08-24,afterall.com,5550,DropCatch,8,1,0,0
2019-08-25,hey.co,8111,GoDaddy,3,0,0,0
2019-08-25,sustainably.com,7779,GoDaddy,11,1,0,0
2019-08-25,webcreator-fr.com,6426,GoDaddy,13,1,1,0
2019-08-25,shotclock.com,5045,GoDaddy,9,1,0,0
2019-08-27,crosswordsolver.com,18000,Sedo,15,1,0,0
2019-08-27,contabilidade.com,12500,Sedo,13,1,0,0
2019-08-27,sustainableenergy.com,5302,NameJet,17,1,0,0
2019-08-27,theworkbuzz.com,5101,GoDaddy,11,1,0,0
2019-08-27,hospitalityconsulting.com,5000,BuyDomains,21,1,0,0
2019-08-26,b9.net,6400,GoDaddy,2,0,0,1
2019-08-26,bisous.com,5112,NameJet,6,1,0,0
2019-08-28,vinces.com,20000,Sedo,6,1,0,0
2019-08-28,caliente.tv,15000,Sedo,8,0,0,0
2019-08-28,flughafenhotels.de,9978,Sedo,15,0,0,0
2019-08-28,farmdepot.com,6750,GoDaddy,9,1,0,0
2019-08-29,kura.com,68495,NameJet,4,1,0,0
2019-08-29,v6.net,5300,GoDaddy,2,0,0,1
2019-08-30,malpracticecenter.com,38500,GoDaddy,17,1,0,0
2019-08-30,volunteer.org,15000,NameJet,9,0,0,0
2019-08-30,famille.fr,11045,Sedo,7,0,0,0
2019-08-30,cleanroom.com,9489,GoDaddy,9,1,0,0
2019-08-30,bluesteel.com,6750,NameJet,9,1,0,0
2019-08-30,mobilekitchen.com,5050,DropCatch,13,1,0,0
2019-08-31,tanda.com,11900,NameJet,5,1,0,0
2019-08-31,ushi.com,7858,DropCatch,4,1,0,0
2019-08-31,acal.com,6500,GoDaddy,4,1,0,0
2019-09-02,fotoflexer.com,12050,NameJet,10,1,0,0
2019-09-02,ecut.com,7250,GoDaddy,4,1,0,0
2019-09-02,naturely.com,6550,GoDaddy,8,1,0,0
2019-09-02,kreditkarma.com,6338,DropCatch,11,1,0,0
2019-09-02,cause.net,5100,GoDaddy,5,0,0,0
2019-09-01,rongbi.com,18400,NameJet,6,1,0,0
2019-09-01,instantkarma.com,6655,NameJet,12,1,0,0
2019-09-01,starvision.com,5901,NameJet,10,1,0,0
2019-09-03,movie.ai,14454,Whois.ai,5,0,0,0
2019-09-03,ecompare.com,10888,NameJet,8,1,0,0
2019-09-03,zest.ai,10025,Whois.ai,4,0,0,0
2019-09-03,a67.com,6902,GoDaddy,3,1,0,1
2019-09-03,boat.ai,6691,Whois.ai,4,0,0,0
2019-09-03,products.ai,6010,Whois.ai,8,0,0,0
2019-09-03,thekid.com,5750,GoDaddy,6,1,0,0
2019-09-03,cryptoexchange.org,5165,GoDaddy,14,0,0,0
2019-09-03,tripwiser.com,5100,GoDaddy,9,1,0,0
2019-09-04,672888.com,5636,GoDaddy,6,1,0,1
2019-09-04,koam.com,5600,NameJet,4,1,0,0
2019-09-05,kabo.com,12001,GoDaddy,4,1,0,0
2019-09-05,flexxdrive.de,6561,Sedo,10,0,0,0
2019-09-05,jobnow.com,5230,GoDaddy,6,1,0,0
2019-09-07,16699.com,15750,GoDaddy,5,1,0,1
2019-09-07,images.org,8600,NameJet,6,0,0,0
2019-09-07,00083.com,7805,GoDaddy,5,1,0,1
2019-09-07,connectable.com,7400,NameJet,11,1,0,0
2019-09-07,07077.com,6406,GoDaddy,5,1,0,1
2019-09-07,mezcla.com,5877,GoDaddy,6,1,0,0
2019-09-06,upgrades.com,32000,Sedo,8,1,0,0
2019-09-06,dne.com,26666,Sedo,3,1,0,0
2019-09-06,hvw.com,12000,Sedo,3,1,0,0
2019-09-06,cuboid.com,11162,Sedo,6,1,0,0
2019-09-06,iyw.com,11100,Sedo,3,1,0,0
2019-09-06,cafe.tw,10100,Sedo,4,0,0,0
2019-09-06,movie.tw,10100,Sedo,5,0,0,0
2019-09-06,plenary.com,9100,GoDaddy,7,1,0,0
2019-09-06,meel.com,8500,Sedo,4,1,0,0
2019-09-06,33442.com,6546,GoDaddy,5,1,0,1
2019-09-06,kabel24.com,5584,Sedo,7,1,0,1
2019-09-06,lack.de,5516,Sedo,4,0,0,0
2019-09-08,tokens.club,7100,Sedo,6,0,0,0
2019-09-08,gen3d.com,5800,XYNames.com,5,1,0,1
2019-09-08,openocean.com,5655,GoDaddy,9,1,0,0
2019-09-08,gamequarium.com,5101,GoDaddy,11,1,0,0
2019-09-09,4065.com,14294,GoDaddy,4,1,0,1
2019-09-10,competitivo.com,6088,BuyDomains,11,1,0,0
2019-09-10,youri.com,5805,DropCatch,5,1,0,0
2019-09-10,hudle.com,5100,GoDaddy,5,1,0,0
2019-09-11,bladder.com,23956,NameJet,7,1,0,0
2019-09-11,picker.com,22800,NameJet,6,1,0,0
2019-09-11,yoba.com,20000,Sedo,4,1,0,0
2019-09-11,famosos.com,14699,Sedo,7,1,0,0
2019-09-11,wireflow.com,8000,Sedo,8,1,0,0
2019-09-11,3un.com,7400,GoDaddy,3,1,0,1
2019-09-11,thinkster.com,5756,NameJet,9,1,0,0
2019-09-11,adultanime.com,5000,Sedo,10,1,0,0
2019-09-12,brillen.com,25880,Sedo,7,1,0,0
2019-09-12,babybottles.com,11100,Flippa,11,1,0,0
2019-09-12,pinballmachine.com,9100,GoDaddy,14,1,0,0
2019-09-12,tyc7.com,6100,GoDaddy,4,1,0,1
2019-09-14,viddy.com,7201,GoDaddy,5,1,0,0
2019-09-14,hemplex.com,7000,Sedo,7,1,0,0
2019-09-14,juqian.com,6751,GoDaddy,6,1,0,0
2019-09-14,smartchoices.com,6055,GoDaddy,12,1,0,0
2019-09-14,0l0.com,5001,NameJet,3,1,0,1
2019-09-12,footsurgery.com,5600,GoDaddy,11,1,0,0
2019-09-12,bahntickets.de,5506,Sedo,11,0,0,0
2019-09-16,rewire.com,35101,GoDaddy,6,1,0,0
2019-09-16,fpay.com,19048,NameJet,4,1,0,0
2019-09-16,wonderfulworld.com,7055,GoDaddy,14,1,0,0
2019-09-16,horrorfest.com,6300,GoDaddy,10,1,0,0
2019-09-15,zeda.com,21055,GoDaddy,4,1,0,0
2019-09-15,centrist.com,7600,GoDaddy,8,1,0,0
2019-09-17,sexe.com,231223,Sedo,4,1,0,0
2019-09-17,glance.com,160000,Sedo,6,1,0,0
2019-09-17,red.tv,38537,Sedo,3,0,0,0
2019-09-17,northdakota.com,33000,Sedo,11,1,0,0
2019-09-17,asiangames.com,5555,NameJet,10,1,0,0
2019-09-17,citizen.net,5400,GoDaddy,7,0,0,0
2019-09-18,hotchili.com,7399,GoDaddy,8,1,0,0
2019-09-18,78889.com,6550,GoDaddy,5,1,0,1
2019-09-18,ligabbva.com,6101,GoDaddy,8,1,0,0
2019-09-18,cetrac.com,6000,Sedo,6,1,0,0
2019-09-19,ymcdn.com,127801,GoDaddy,5,1,0,0
2019-09-19,plantshop.com,8800,GoDaddy,9,1,0,0
2019-09-21,grandprize.com,7877,GoDaddy,10,1,0,0
2019-09-21,magda.com,7550,NameJet,5,1,0,0
2019-09-21,electricmotorcycle.com,5567,DropCatch,18,1,0,0
2019-09-22,welcome2018.com,18050,DropCatch,11,1,0,1
2019-09-22,67711.com,8600,Dynadot,5,1,0,1
2019-09-13,goods.co,20000,Sedo,5,0,0,0
2019-09-13,cannarx.com,8938,DropCatch,7,1,0,0
2019-09-13,murphysnaturals.com,5150,GoDaddy,15,1,0,0
2019-09-23,democracy.net,11550,GoDaddy,9,0,0,0
2019-09-23,schoolforge.net,5800,GoDaddy,11,0,0,0
2019-09-24,thechain.com,8848,GoDaddy,8,1,0,0
2019-09-24,bestoffice.com,7144,Sedo,10,1,0,0
2019-09-24,centennialbank.com,5655,NameJet,14,1,0,0
2019-09-24,betmakers.com,5502,GoDaddy,9,1,0,0
2019-09-25,ycbd.com,14000,Sedo,4,1,0,0
2019-09-25,pharmamall.com,12000,Sedo,10,1,0,0
2019-09-25,perfectos.nl,11002,Sedo,9,0,0,0
2019-09-25,einfachlotto.de,5831,Sedo,12,0,0,0
2019-09-27,maximonline.com,32000,GoDaddy,11,1,0,0
2019-09-27,stuffmagazine.com,5727,GoDaddy,13,1,0,0
2019-09-28,scalable.co,25000,Sedo,8,0,0,0
2019-09-28,buypay.com,8900,DropCatch,6,1,0,0
2019-09-28,primordial.com,8665,GoDaddy,10,1,0,0
2019-09-28,992999.com,7525,NameJet,6,1,0,1
2019-09-28,doogood.com,5000,Sedo,7,1,0,0
2019-09-26,lwm.com,28009,NameJet,3,1,0,0
2019-09-30,buddytv.com,30501,GoDaddy,7,1,0,0
2019-09-30,orgasms.com,19000,Flippa,7,1,0,0
2019-09-30,1500.cc,5450,GoDaddy,4,0,0,1
2019-10-01,techbank.com,7100,NameJet,8,1,0,0
2019-10-01,lyrix.com,6088,BuyDomains,5,1,0,0
2019-10-01,unai.com,5000,Sedo,4,1,0,0
2019-10-03,heymoney.com,40000,Sedo,8,1,0,0
2019-10-03,998998.com,35666,GoDaddy,6,1,0,1
2019-10-03,findapartments.com,12502,GoDaddy,14,1,0,0
2019-10-03,hey.money,8888,Sedo,3,0,0,0
2019-10-03,js6666.com,7101,GoDaddy,6,1,0,1
2019-10-03,investors.club,7000,Sedo,9,0,0,0
2019-10-02,6666666.com,23756,GoDaddy,7,1,0,1
2019-10-02,compensaid.com,13671,Sedo,10,1,0,0
2019-10-02,varus.com,10936,Sedo,5,1,0,0
2019-10-02,adobestore.com,5691,BuyDomains,10,1,0,0
2019-10-03,terre.tv,6100,DropCatch,5,0,0,0
2019-10-05,knowyourstuff.org,30600,NameJet,13,0,0,0
2019-10-05,phonecases.com,24000,NameJet,10,1,0,0
2019-10-05,memoji.com,14755,GoDaddy,6,1,0,0
2019-10-05,proptech.com,13350,GoDaddy,8,1,0,0
2019-10-05,width.com,10001,NameJet,5,1,0,0
2019-10-05,verisuite.com,5750,Sedo,9,1,0,0
2019-10-04,lowkey.com,11250,GoDaddy,6,1,0,0
2019-10-04,oceanup.com,9100,GoDaddy,7,1,0,0
2019-10-04,quickread.com,5100,GoDaddy,9,1,0,0
2019-10-05,luxurybox.com,5555,GoDaddy,9,1,0,0
2019-10-06,finstart.com,5100,DropCatch,8,1,0,0
2019-10-06,ctsacentral.org,5100,GoDaddy,11,0,0,0
2019-10-07,cfah.org,24300,NameJet,4,0,0,0
2019-10-07,69669.com,9000,GoDaddy,5,1,0,1
2019-10-07,imagestock.com,6100,GoDaddy,10,1,0,0
2019-10-08,madrid.net,38412,Sedo,6,0,0,0
2019-10-08,ably.com,17500,Sedo,4,1,0,0
2019-10-08,movie.ai,14050,Whois.ai,5,0,0,0
2019-10-08,acumen.ai,11025,Whois.ai,6,0,0,0
2019-10-08,rank.ai,10050,Whois.ai,4,0,0,0
2019-10-08,salv.com,10000,Sedo,4,1,0,0
2019-10-08,sinny.com,5000,Sedo,5,1,0,0
2019-10-09,nanoform.com,9771,Sedo,8,1,0,0
2019-10-09,77001.com,8425,GoDaddy,5,1,0,1
2019-10-09,century-of-flight.net,7915,GoDaddy,17,0,1,0
2019-10-09,techi.com,7000,Sedo,5,1,0,0
2019-10-10,wixi.com,9716,DropCatch,4,1,0,0
2019-10-10,vetri.com,5650,NameJet,5,1,0,0
2019-10-12,odds.co,31620,Sedo,4,0,0,0
2019-10-12,uml.com,21400,NameJet,3,1,0,0
2019-10-12,hao88.org,14650,GoDaddy,5,0,0,1
2019-10-12,11226.com,9580,GoDaddy,5,1,0,1
2019-10-12,convicted.com,6100,GoDaddy,9,1,0,0
2019-10-11,sudoku.net,52863,Sedo,6,0,0,0
2019-10-11,manual.io,20000,Park.io,6,0,0,0
2019-10-11,gorilla.io,12000,Park.io,7,0,0,0
2019-10-11,umobile.com,9500,GoDaddy,7,1,0,0
2019-10-11,yofo.com,8000,GoDaddy,4,1,0,0
2019-10-13,enc.org,7100,NameJet,3,0,0,0
2019-03-30,woolwarehouse.com,29888,NameJet,13,1,0,0
2019-03-30,deephealth.com,7750,NameJet,10,1,0,0
2019-03-30,condoloans.com,6500,GoDaddy,10,1,0,0
2019-03-30,accioneast.org,5600,GoDaddy,10,0,0,0
2019-03-30,wwxx.com,5100,NameJet,4,1,0,0
2019-03-30,flattery.com,5022,NameJet,8,1,0,0
2019-03-31,xo.io,18888,Park.io,2,0,0,0
2019-03-31,mchain.com,17250,GoDaddy,6,1,0,0
2019-03-31,walkjogrun.net,14750,GoDaddy,10,0,0,0
2019-03-31,12678.com,6300,NameJet,5,1,0,1
2019-03-31,ojpdiagnosticcenter.org,5100,GoDaddy,19,0,0,0
2019-04-03,germandream.de,5387,Sedo,11,0,0,0
2019-04-03,sitdown.com,5050,DropCatch,7,1,0,0
2019-04-04,hlio.com,21850,Sedo,4,1,0,0
2019-04-04,fiku.com,19995,EmpireNames.com,4,1,0,0
2019-04-04,jiker.com,15295,Sedo,5,1,0,0
2019-04-04,onions.com,14810,Private,6,1,0,0
2019-03-28,rezy.com,10500,NameJet,4,1,0,0
2019-03-28,sanbruno.com,9222,NameJet,8,1,0,0
2019-03-28,detoxtea.com,8441,GoDaddy,8,1,0,0
2019-03-28,lav.co,7000,Sedo,3,0,0,0
2019-03-07,boot.com,70000,Sedo,4,1,0,0
2019-03-07,southampton.com,36237,Sedo,11,1,0,0
2019-03-07,4349.com,35400,NameJet,4,1,0,1
2019-03-07,477.net,12750,GoDaddy,3,0,0,1
2019-03-07,vip500.com,11361,GoDaddy,6,1,0,1
2019-03-07,wooo.com,10595,NameJet,4,1,0,0
2019-03-07,theppa.org,7600,GoDaddy,6,0,0,0
2019-03-07,walkit.com,5000,Sedo,6,1,0,0
2019-03-08,xkf.com,15850,GoDaddy,3,1,0,0
2019-03-08,fzj.com,14000,GoDaddy,3,1,0,0
2019-03-08,gzj.com,14000,GoDaddy,3,1,0,0
2019-03-08,vzx.com,12000,GoDaddy,3,1,0,0
2019-03-08,vxk.com,11361,GoDaddy,3,1,0,0
2019-03-08,hxv.com,11201,GoDaddy,3,1,0,0
2019-03-08,uxq.com,11000,GoDaddy,3,1,0,0
2019-03-08,holoform.com,10000,Afternic,8,1,0,0
2019-03-08,musicspace.com,7102,NameJet,10,1,0,0
2019-03-08,metrum.com,5900,GoDaddy,6,1,0,0
2019-03-08,champcar.com,5000,GoDaddy,8,1,0,0
2019-04-01,familymart.com,18938,DropCatch,10,1,0,0
2019-04-01,byowners.com,8966,GoDaddy,8,1,0,0
2019-04-01,01166.com,8450,DropCatch,5,1,0,1
2019-04-01,autogurus.com,7550,DropCatch,9,1,0,0
2019-04-02,factory.ai,8256,Whois.ai,7,0,0,0
2019-04-02,forent.com,7108,GoDaddy,6,1,0,0
2019-04-02,medi.ai,5075,Whois.ai,4,0,0,0
2018-12-28,associate.com,45000,Flippa,9,1,0,0
2018-12-28,pictor.com,7005,GoDaddy,6,1,0,0
2018-12-28,swarm.tech,5000,Sedo,5,0,0,0
2019-01-26,banhmi.com,6927,DropCatch,6,1,0,0
2019-01-26,kirb.com,5250,DropCatch,4,1,0,0
2019-04-06,t.win,22500,Sedo,1,0,0,0
2019-04-06,sportsbettingapps.com,12500,Sedo,17,1,0,0
2019-04-06,vestidos.com,11488,NameJet,8,1,0,0
2019-04-06,virtualcash.com,8400,GoDaddy,11,1,0,0
2018-12-19,cloudrun.com,7500,Sedo,8,1,0,0
2018-12-19,smartcube.com,6160,NameJet,9,1,0,0
2018-12-19,brandq.com,5690,Sedo,6,1,0,0
2018-12-20,petclassifieds.com,12000,Sedo,14,1,0,0
2018-12-20,k37.com,7000,GoDaddy,3,1,0,1
2018-12-20,america.co,5000,Sedo,7,0,0,0
2018-12-20,ifunded.com,5000,NameJet,7,1,0,0
